Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
5,Workplace culture on fleek,I was floored by the sheer luck I seemed to have got by getting this job I would also add that the manager you get is key to your day to day happiness regardless of workload A great manager allows you to get perspective on your jobs role and the expectations,nan,nan,Data Research Analyst,Former Employee,Menlo Park CA,8/2/2019
5,Great Environment,This is where I am currently at This is a great option if you want to move around Accenture works with multiple companies and typically you work in what environment of the client you are with,nan,nan,SMB Team Lead,Current Employee,Austin TX,6/2/2019
4,facebook,I would come to work a hour late so i can get ready for work and socialize and get my game plan for my shiftthen i will go inside put on my uniform wash my hands and clock in and get straight to work i learned that working in a fast pace business you must take intiative to do things and work rapidly there is never a hard time and the most enjoyable part is being around others who love to work,nan,nan,Food Prep,Former Employee,Menlo Park CA,31/01/2019
3,Good place to work for,Facebook is a great place to work for While they do talk about diversity of thought in the Sales teams it is not the most welcomed My experience may have been a bit different but I do know of many teams that foster collaboration and embrace change,nan,nan,Client Partner Global Marketing Solutions,Former Employee,Chicago IL,30/01/2019
5,Great company,Responsive management transparent pay scales autonomy big investments in training and growth opportunities excellent facilities team great support staff collaboration and consensus culture baked in,nan,nan,Video Image Quality Research Assessment,Former Employee,Menlo Park CA,30/01/2019
2,Bad Management,Management is very unorganized Pay is very little Jobsite is fun and you get to work with very smart interesting people who do not work for BC forward,nan,nan,Operations Support Analyst,Current Employee,Menlo Park CA,29/01/2019
3,Enjoyed my team and clients,Overall I had fun working at Facebook Built my team developed top notch client relationship and partnership Did not like recruiting upper management team they lacked professional maturity,nan,nan,Recruiting Manager HW Infra Tech Strategy,Former Employee,Menlo Park CA,24/01/2019
4,Contractors are not the same,Working as a contractor in the data centers you work along side many Facebook Employees who will treat you as a butler or other source of hand maid You are not equal unless you are a direct employee,nan,nan,Contractor,Former Employee,New Albany OH,23/01/2019
1,Product support,Contractor for FB and Im just going to get straight to the point FB will string you along and give you hope of being converted to full time employment FTE,nan,nan,Product Support Specialist,Current Employee,Menlo Park CA,22/01/2019
5,Great workplace culture,Great team around that helped me progress in my career and helped in every way possible Facebook gave me all the tools I needed to succeed from training to hardware,nan,nan,Helpdesk Technician Intern,Current Employee,New York NY,22/01/2019
5,Great benefits flexible environment that prioritizes employee wellbeing,Facebook has an amazing culture that encourages employees to bring their authentic self to work While working hard each day there are numerous benefits to help bring worklife balance,nan,nan,Risk Ads Fraud Analyst Contract,Former Employee,Austin TX,17/01/2019
