Rating,Title,Review Description,Pro,Con,Job Title,Status,Region,Date
10,Nepotism company,,Loooooooong breaks Dont need to work hard Manager dont really care,FAVORITISM from managers to upper management NEPOTISM HR is bias,Test Operator,Current Employee,Austin TX,Sep 4 2021
50,good work life balance,,Good work environment and supporting management,slow career growth compensation is average,Principal Engineer,Current Employee,San Jose CA,Apr 22 2021
30,Good Company to work for,,401K and Benefits life health insurance are great,Low Salary Not too many amenities in the US locations Europe has more influence in the US locations stressful and unorganized project management in some product lines,Product Marketing Engineer,Former Employee,El Segundo CA,May 19 2021
40,Good company overall,,everything is structured collegues are nice worklifebalance is great before the global semiconductor shortage,things do move quite slowly,Anonymous Employee,Former Employee,nan,Jul 7 2021
40,Part of Your Life,,Competitive Salary and Bonus Structure work life balance is respected while flexibility is expected Quality is built into the processes,Global Company will require that meetings will happen during “off hours” no matter where you are located,Senior Manager,Current Employee,nan,Apr 14 2021
40,Great place to build experience great coworkers,,The chance to build interesting technology and work on unique problems with very intelligent and motivated colleagues,The Temecula site will be shutting down next year,Software Engineer,Current Employee,Temecula CA,May 27 2021
40,Great company,,Employee friendly organization They do care for their people Good Benefits,Lower salary ranges compared to other companies in the same industry,Senior HRBP,Current Employee,nan,Jun 10 2021
50,Great company to work for,,Infineon really cares about its employees,So far I do not have anything bad to say,Staff IT Specialist,Current Employee,Austin TX,Jun 9 2021
50,Very good,,Very good working here great,nothing every thing is good here,ASIC Design Verification Engineer,Current Employee,San Jose CA,Jun 20 2021
40,Good Place to work,,great support freedom to work on profitable projects,travel was a little too frequent,Senior Strategic Sourcing Manager,Current Employee,San Diego CA,Jun 9 2021
40,Great work environment,,Lots of learning opportunity and friendly work environment,Difficult to grow within the company,Engineering Technician,Current Employee,Temecula CA,May 26 2021
10,Electrical Engineer,,401K matching of company is good,Pay range is below industry average,Engineer,Current Employee,San Jose CA,Jul 25 2021
50,Review,,Open positive culture technology leader,onsite perks such as free food,Sales Manager,Current Employee,nan,May 19 2021
50,A compt that cares about their employees,,Cares about employees Great company culture from the top down Known for high performance high quality products Conservative specifications Flexible work hours Very good benefits 401k vacation package Fair company,Title and salary package doesn’t match incoming experience level Salary a bit lower than competitors,Senior Staff Field Applications Engineer,Current Employee,Chicago IL,Feb 14 2021
30,Overrated culture,,Stable global company in growing industry,No opportunity for growth in spite of a culture dedicated to people and learning Like many big corporations the leaders are the only people getting ahead here HQ is in Germany meaning lots of duplicated efforts strange hours for meetings and heavy slow processes,Manager,Current Employee,nan,Feb 9 2021
40,People Employer,,Infineon is a company that truly values its people This makes it a great place to work,The process can be quite complex and there is an opportunity to streamline them,Manager,Current Employee,nan,Mar 29 2021
40,Good company to work,,Good team work life balance good culture,Pay not competitive to market lack of opportunities,Engineer,Former Employee,nan,Apr 27 2021
50,good work life balance,,Good work environment and supporting management,slow career growth compensation is average,Principal Engineer,Current Employee,San Jose CA,Apr 22 2021
40,Good company but it depends on which division you work for,,Flexible hours allowed to work from home a lot of support from colleagues,Main offices are in Germany and Austria so time difference between the US and Europe can make communication difficult Many open positions are backfilled in Europe and not the US,Senior Supply Chain Planner,Current Employee,Temecula CA,Jan 20 2021
40,Large Company,,Lots of resources and you can learn a lot,Mostall decisions made in HQ in Germany not many career opportunities locally,Engineering,Former Employee,El Segundo CA,Mar 24 2021
10,Churn and Burn Finance Intern role,,Nothing to do with the company but I liked the location near the beach plenty of good food nice area,overworked underpaid not finance As an Intern I was dumped months of understanding non financial temporary business procedures within a week and looked at to have answers by mid level analysts go figure Also the germans HQ hates Americans terrible team spirit,Finance Intern,Former Employee,nan,Feb 9 2021
50,great,,great leadership team collabration promotion,time manangement is not good especially with certian locations,Product Marketing Manager,Current Employee,Milpitas CA,Mar 24 2021
10,Electrical Engineer,,401K matching of company is good,Pay range is below industry average,Engineer,Current Employee,San Jose CA,Jul 25 2021
30,Overrated culture,,Stable global company in growing industry,No opportunity for growth in spite of a culture dedicated to people and learning Like many big corporations the leaders are the only people getting ahead here HQ is in Germany meaning lots of duplicated efforts strange hours for meetings and heavy slow processes,Manager,Current Employee,nan,Feb 9 2021
